#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ATAD5	CDT1	9606.ENSP00000313171	9606.ENSP00000301019	0	0	0	0	0.715	0.065	0	0.314	0.801
ATAD5	FEN1	9606.ENSP00000313171	9606.ENSP00000305480	0	0	0	0	0.256	0.514	0	0.751	0.902
ATAD5	ESCO2	9606.ENSP00000313171	9606.ENSP00000306999	0	0	0	0	0.480	0.328	0	0.376	0.763
ATAD5	CLSPN	9606.ENSP00000313171	9606.ENSP00000312995	0	0	0	0	0.777	0	0	0.414	0.863
ATAD5	PIF1	9606.ENSP00000313171	9606.ENSP00000328174	0	0	0	0	0.276	0.115	0	0.623	0.737
ATAD5	TIMELESS	9606.ENSP00000313171	9606.ENSP00000450607	0	0	0	0	0.338	0.298	0	0.491	0.743
ATAD5	MCM10	9606.ENSP00000313171	9606.ENSP00000418268	0	0	0	0	0.716	0	0	0.237	0.774
ATAD5	DSCC1	9606.ENSP00000313171	9606.ENSP00000322180	0	0	0	0	0.202	0.094	0	0.736	0.793
ATAD5	DNA2	9606.ENSP00000313171	9606.ENSP00000351185	0	0	0	0	0.490	0.250	0	0.549	0.812
ATAD5	BLM	9606.ENSP00000313171	9606.ENSP00000347232	0	0	0	0	0.569	0.477	0	0.241	0.814
ATAD5	CDC45	9606.ENSP00000313171	9606.ENSP00000405726	0	0	0	0	0.718	0	0	0.416	0.828
ATAD5	ORC1	9606.ENSP00000313171	9606.ENSP00000360623	0	0	0	0	0.805	0.071	0	0.204	0.843
ATAD5	EXO1	9606.ENSP00000313171	9606.ENSP00000355506	0	0	0	0	0.756	0.146	0	0.495	0.885
ATAD5	USP1	9606.ENSP00000313171	9606.ENSP00000343526	0	0	0	0	0.173	0.516	0	0.785	0.906
ATAD5	RAD51	9606.ENSP00000313171	9606.ENSP00000493712	0	0	0	0	0.421	0.478	0	0.734	0.912
ATAD5	PCNA	9606.ENSP00000313171	9606.ENSP00000368458	0	0	0	0	0.251	0.879	0	0.350	0.936
ATAD5	WDHD1	9606.ENSP00000313171	9606.ENSP00000353793	0	0	0	0	0.715	0.514	0	0.705	0.955
ATAD5	RFC3	9606.ENSP00000313171	9606.ENSP00000369411	0	0	0	0	0.385	0.941	0	0.626	0.985
ATAD5	RFC5	9606.ENSP00000313171	9606.ENSP00000408295	0	0	0	0	0.201	0.955	0	0.922	0.997
ATAD5	RFC4	9606.ENSP00000313171	9606.ENSP00000376272	0	0	0	0	0.210	0.973	0.900	0.678	0.999
ATP5F1C	TPI1	9606.ENSP00000349142	9606.ENSP00000229270	0.053	0	0	0	0.658	0	0	0.365	0.776
ATP5F1C	SEC61A1	9606.ENSP00000349142	9606.ENSP00000243253	0.057	0	0	0	0.830	0	0	0.114	0.845
ATP5F1C	MRPL3	9606.ENSP00000349142	9606.ENSP00000264995	0.044	0	0	0	0.724	0	0.155	0.158	0.787
ATP5F1C	SEC61A2	9606.ENSP00000349142	9606.ENSP00000298428	0.057	0	0	0	0.830	0	0	0.114	0.845
ATP5F1C	HPRT1	9606.ENSP00000349142	9606.ENSP00000298556	0	0	0	0	0.098	0	0.792	0.243	0.845
ATP5F1C	CHCHD3	9606.ENSP00000349142	9606.ENSP00000389297	0	0	0	0	0.718	0.072	0	0.216	0.777
ATP5F1C	CDCA8	9606.ENSP00000349142	9606.ENSP00000362146	0.086	0	0	0	0.605	0.841	0.467	0.349	0.976
AUNIP	AURKA	9606.ENSP00000443647	9606.ENSP00000216911	0	0	0	0	0.267	0.617	0	0.203	0.757
AUNIP	DTL	9606.ENSP00000443647	9606.ENSP00000355958	0	0	0	0	0.335	0	0	0.623	0.739
AURKA	TRIP13	9606.ENSP00000216911	9606.ENSP00000166345	0	0	0	0	0.614	0.064	0	0.416	0.771
AURKA	CDC6	9606.ENSP00000216911	9606.ENSP00000209728	0	0	0	0	0.477	0.075	0	0.546	0.761
AURKA	CDC45	9606.ENSP00000216911	9606.ENSP00000405726	0	0	0	0	0.525	0	0	0.396	0.701
AURKA	SMC2	9606.ENSP00000216911	9606.ENSP00000286398	0	0	0	0	0.516	0.224	0	0.273	0.704
AURKA	CDK4	9606.ENSP00000216911	9606.ENSP00000257904	0	0	0.167	0.645	0.357	0.095	0	0.461	0.704
AURKA	KIFC1	9606.ENSP00000216911	9606.ENSP00000393963	0	0	0	0	0.513	0	0	0.445	0.718
AURKA	KIF15	9606.ENSP00000216911	9606.ENSP00000324020	0	0	0	0	0.536	0	0	0.431	0.725
AURKA	CDC25A	9606.ENSP00000216911	9606.ENSP00000303706	0	0	0	0	0.299	0	0	0.626	0.727
AURKA	TYMS	9606.ENSP00000216911	9606.ENSP00000315644	0	0	0	0	0.551	0	0	0.421	0.729
AURKA	PCLAF	9606.ENSP00000216911	9606.ENSP00000300035	0	0	0	0	0.445	0	0	0.543	0.735
AURKA	MCM6	9606.ENSP00000216911	9606.ENSP00000264156	0	0	0	0	0.497	0	0	0.510	0.743
AURKA	HNRNPD	9606.ENSP00000216911	9606.ENSP00000313199	0	0	0	0	0.118	0.672	0	0.186	0.744
AURKA	FEN1	9606.ENSP00000216911	9606.ENSP00000305480	0	0.013	0	0	0.470	0	0	0.544	0.748
AURKA	SGO1	9606.ENSP00000216911	9606.ENSP00000263753	0	0	0	0	0.634	0	0	0.345	0.750
AURKA	CHEK1	9606.ENSP00000216911	9606.ENSP00000391090	0	0	0	0.602	0.471	0.075	0	0.537	0.754
AURKA	EZH2	9606.ENSP00000216911	9606.ENSP00000320147	0	0	0	0	0.291	0.102	0	0.655	0.761
AURKA	ESPL1	9606.ENSP00000216911	9606.ENSP00000257934	0	0	0	0	0.454	0	0	0.602	0.773
AURKA	MAPRE1	9606.ENSP00000216911	9606.ENSP00000364721	0	0	0	0	0.126	0.483	0	0.540	0.774
AURKA	TTK	9606.ENSP00000216911	9606.ENSP00000358813	0	0	0	0.624	0.676	0.094	0	0.307	0.779
AURKA	DEPDC1	9606.ENSP00000216911	9606.ENSP00000412292	0	0	0	0	0.701	0	0	0.300	0.782
AURKA	ZWINT	9606.ENSP00000216911	9606.ENSP00000363055	0	0	0	0	0.431	0	0	0.642	0.787
AURKA	CCNF	9606.ENSP00000216911	9606.ENSP00000380256	0	0	0	0	0.550	0	0	0.555	0.791
AURKA	PBK	9606.ENSP00000216911	9606.ENSP00000428489	0	0	0	0	0.617	0.067	0	0.462	0.791
AURKA	FOXM1	9606.ENSP00000216911	9606.ENSP00000342307	0	0	0	0	0.498	0.051	0	0.599	0.793
AURKA	SPAG5	9606.ENSP00000216911	9606.ENSP00000323300	0	0	0	0	0.581	0.294	0	0.376	0.800
AURKA	CKS2	9606.ENSP00000216911	9606.ENSP00000364976	0	0	0	0	0.476	0	0	0.642	0.804
AURKA	CCNE2	9606.ENSP00000216911	9606.ENSP00000429089	0	0	0	0	0.191	0.616	0	0.446	0.812
AURKA	NCAPH	9606.ENSP00000216911	9606.ENSP00000240423	0	0	0	0	0.556	0.246	0	0.490	0.814
AURKA	CDCA3	9606.ENSP00000216911	9606.ENSP00000442068	0	0	0	0	0.729	0	0	0.348	0.815
AURKA	FAM83D	9606.ENSP00000216911	9606.ENSP00000481465	0	0	0	0	0.513	0	0	0.642	0.818
AURKA	NEK2	9606.ENSP00000216911	9606.ENSP00000355966	0	0	0.123	0.684	0.641	0	0	0.501	0.829
AURKA	ECT2	9606.ENSP00000216911	9606.ENSP00000376457	0	0	0	0	0.495	0.071	0	0.670	0.831
AURKA	CDC25C	9606.ENSP00000216911	9606.ENSP00000321656	0	0	0	0	0.645	0	0	0.544	0.831
AURKA	MYBL2	9606.ENSP00000216911	9606.ENSP00000217026	0	0	0	0	0.399	0.051	0	0.742	0.840
AURKA	MKI67	9606.ENSP00000216911	9606.ENSP00000357643	0	0	0	0	0.523	0	0	0.700	0.850
AURKA	HJURP	9606.ENSP00000216911	9606.ENSP00000414109	0	0	0	0	0.780	0	0	0.357	0.852
AURKA	CDCA5	9606.ENSP00000216911	9606.ENSP00000275517	0	0	0	0	0.672	0	0	0.604	0.864
AURKA	CENPE	9606.ENSP00000216911	9606.ENSP00000265148	0	0	0	0	0.643	0.128	0	0.613	0.869
AURKA	CDKN3	9606.ENSP00000216911	9606.ENSP00000335357	0	0	0	0	0.793	0.135	0	0.334	0.870
AURKA	RACGAP1	9606.ENSP00000216911	9606.ENSP00000404190	0	0	0	0	0.633	0	0	0.694	0.883
AURKA	KIF4A	9606.ENSP00000216911	9606.ENSP00000363524	0	0	0	0	0.692	0	0	0.642	0.885
AURKA	CDK2	9606.ENSP00000216911	9606.ENSP00000266970	0	0	0.130	0.753	0.372	0.637	0	0.495	0.886
AURKA	RRM2	9606.ENSP00000216911	9606.ENSP00000353770	0	0	0	0	0.574	0	0	0.757	0.892
AURKA	NUF2	9606.ENSP00000216911	9606.ENSP00000271452	0	0	0	0	0.674	0.292	0	0.574	0.893
AURKA	CENPF	9606.ENSP00000216911	9606.ENSP00000355922	0	0	0	0	0.679	0	0	0.708	0.902
AURKA	MELK	9606.ENSP00000216911	9606.ENSP00000298048	0	0	0.093	0.731	0.831	0.045	0	0.479	0.913
AURKA	AURKB	9606.ENSP00000216911	9606.ENSP00000313950	0	0	0.061	0.958	0.573	0.421	0.540	0.387	0.922
AURKA	KIF23	9606.ENSP00000216911	9606.ENSP00000260363	0	0	0	0	0.694	0.091	0	0.749	0.924
AURKA	BUB1B	9606.ENSP00000216911	9606.ENSP00000287598	0	0	0	0	0.723	0.089	0	0.722	0.924
AURKA	MAD2L1	9606.ENSP00000216911	9606.ENSP00000296509	0	0	0	0	0.647	0.100	0	0.796	0.929
AURKA	NDC80	9606.ENSP00000216911	9606.ENSP00000261597	0	0	0	0	0.720	0.474	0	0.584	0.933
AURKA	KIF20A	9606.ENSP00000216911	9606.ENSP00000378356	0	0	0	0	0.833	0.084	0	0.616	0.936
AURKA	CEP55	9606.ENSP00000216911	9606.ENSP00000360540	0	0	0	0	0.802	0.161	0	0.650	0.936
AURKA	BRCA1	9606.ENSP00000216911	9606.ENSP00000418960	0	0	0	0	0.298	0.292	0	0.892	0.942
AURKA	CCNA2	9606.ENSP00000216911	9606.ENSP00000481380	0	0	0	0	0.853	0	0	0.669	0.949
AURKA	CDK1	9606.ENSP00000216911	9606.ENSP00000378699	0	0	0.125	0.747	0.777	0.525	0	0.537	0.951
AURKA	CDCA8	9606.ENSP00000216911	9606.ENSP00000362146	0	0	0	0	0.728	0.086	0.540	0.633	0.952
AURKA	NCAPG	9606.ENSP00000216911	9606.ENSP00000251496	0	0	0	0	0.816	0.103	0	0.735	0.952
AURKA	CENPA	9606.ENSP00000216911	9606.ENSP00000336868	0	0	0	0	0.785	0.149	0	0.797	0.959
AURKA	TOP2A	9606.ENSP00000216911	9606.ENSP00000411532	0	0	0	0	0.826	0.071	0	0.791	0.963
AURKA	DLGAP5	9606.ENSP00000216911	9606.ENSP00000247191	0	0	0	0	0.843	0.226	0	0.746	0.966
AURKA	PTTG1	9606.ENSP00000216911	9606.ENSP00000377536	0	0	0	0	0.680	0.329	0.500	0.730	0.967
AURKA	HMMR	9606.ENSP00000216911	9606.ENSP00000377492	0	0	0	0	0.794	0.292	0	0.811	0.970
AURKA	BUB1	9606.ENSP00000216911	9606.ENSP00000302530	0	0	0	0	0.836	0.089	0	0.822	0.971
AURKA	KIF11	9606.ENSP00000216911	9606.ENSP00000260731	0	0	0	0	0.812	0.272	0	0.816	0.972
AURKA	CKAP5	9606.ENSP00000216911	9606.ENSP00000432768	0	0	0	0	0.260	0.227	0	0.958	0.974
AURKA	KIF2C	9606.ENSP00000216911	9606.ENSP00000361298	0	0	0	0	0.799	0.323	0	0.833	0.975
AURKA	BORA	9606.ENSP00000216911	9606.ENSP00000479266	0	0	0	0	0.427	0.328	0.500	0.890	0.976
AURKA	CCNB1	9606.ENSP00000216911	9606.ENSP00000256442	0	0	0	0	0.863	0.094	0	0.845	0.979
AURKA	UBE2C	9606.ENSP00000216911	9606.ENSP00000348838	0	0	0	0	0.835	0.300	0.400	0.828	0.986
AURKA	CCNB2	9606.ENSP00000216911	9606.ENSP00000288207	0	0	0	0	0.860	0.637	0	0.799	0.988
AURKA	BIRC5	9606.ENSP00000216911	9606.ENSP00000301633	0	0	0	0	0.824	0.492	0.540	0.865	0.993
AURKA	INCENP	9606.ENSP00000216911	9606.ENSP00000378295	0	0	0	0	0.458	0.860	0.540	0.855	0.994
AURKA	CDC20	9606.ENSP00000216911	9606.ENSP00000361540	0	0	0	0	0.902	0.513	0.500	0.817	0.995
AURKA	PLK1	9606.ENSP00000216911	9606.ENSP00000300093	0	0	0	0.741	0.902	0.690	0.500	0.840	0.997
AURKA	TACC3	9606.ENSP00000216911	9606.ENSP00000326550	0	0	0	0	0.487	0.953	0	0.938	0.998
AURKA	TPX2	9606.ENSP00000216911	9606.ENSP00000300403	0	0	0	0	0.846	0.988	0.900	0.995	0.999
AURKB	TRIP13	9606.ENSP00000313950	9606.ENSP00000166345	0	0	0	0	0.562	0.308	0	0.357	0.788
AURKB	CDC6	9606.ENSP00000313950	9606.ENSP00000209728	0	0	0	0	0.477	0.075	0	0.724	0.855
AURKB	CENPM	9606.ENSP00000313950	9606.ENSP00000215980	0	0	0	0	0.667	0	0	0.554	0.845
AURKB	MCM5	9606.ENSP00000313950	9606.ENSP00000216122	0	0	0	0	0.547	0	0	0.369	0.702
AURKB	MYBL2	9606.ENSP00000313950	9606.ENSP00000217026	0	0	0	0	0.523	0.051	0	0.400	0.704
AURKB	NCAPH	9606.ENSP00000313950	9606.ENSP00000240423	0	0	0	0	0.573	0.443	0	0.650	0.909
AURKB	DLGAP5	9606.ENSP00000313950	9606.ENSP00000247191	0	0	0	0	0.737	0	0	0.818	0.950
AURKB	PIMREG	9606.ENSP00000313950	9606.ENSP00000250056	0	0	0	0	0.652	0	0	0.276	0.737
AURKB	NCAPG	9606.ENSP00000313950	9606.ENSP00000251496	0	0	0	0	0.711	0.075	0	0.700	0.913
AURKB	CCNB1	9606.ENSP00000313950	9606.ENSP00000256442	0	0	0	0	0.587	0.094	0.400	0.851	0.962
AURKB	TROAP	9606.ENSP00000313950	9606.ENSP00000257909	0	0	0	0	0.801	0	0	0.212	0.836
AURKB	ESPL1	9606.ENSP00000313950	9606.ENSP00000257934	0	0	0	0	0.608	0	0.500	0.932	0.985
AURKB	KIF23	9606.ENSP00000313950	9606.ENSP00000260363	0	0	0	0	0.686	0.328	0	0.833	0.961
AURKB	KIF11	9606.ENSP00000313950	9606.ENSP00000260731	0	0	0	0	0.768	0.272	0	0.804	0.964
AURKB	BARD1	9606.ENSP00000313950	9606.ENSP00000260947	0	0	0	0	0.182	0.510	0	0.721	0.878
AURKB	NDC80	9606.ENSP00000313950	9606.ENSP00000261597	0	0	0	0	0.746	0.474	0	0.856	0.979
AURKB	MCM4	9606.ENSP00000313950	9606.ENSP00000262105	0	0	0	0	0.590	0	0	0.351	0.722
AURKB	KIF18A	9606.ENSP00000313950	9606.ENSP00000263181	0	0	0	0	0.408	0.094	0	0.681	0.814
AURKB	SGO1	9606.ENSP00000313950	9606.ENSP00000263753	0	0	0	0	0.542	0.292	0	0.912	0.969
AURKB	NSUN2	9606.ENSP00000313950	9606.ENSP00000264670	0	0	0	0	0.084	0.292	0	0.769	0.837
AURKB	MCM2	9606.ENSP00000313950	9606.ENSP00000265056	0	0	0	0	0.601	0	0	0.285	0.702
AURKB	CENPE	9606.ENSP00000313950	9606.ENSP00000265148	0	0	0	0	0.534	0.100	0	0.946	0.975
AURKB	PLK4	9606.ENSP00000313950	9606.ENSP00000270861	0	0	0	0.826	0.599	0.186	0	0.228	0.726
AURKB	NUF2	9606.ENSP00000313950	9606.ENSP00000271452	0	0	0	0	0.606	0.292	0	0.835	0.950
AURKB	CDCA5	9606.ENSP00000313950	9606.ENSP00000275517	0	0	0	0	0.672	0	0	0.907	0.968
AURKB	CENPU	9606.ENSP00000313950	9606.ENSP00000281453	0	0	0	0	0.361	0	0	0.633	0.755
AURKB	SKA1	9606.ENSP00000313950	9606.ENSP00000285116	0	0	0	0	0.532	0.292	0	0.675	0.883
AURKB	BUB1B	9606.ENSP00000313950	9606.ENSP00000287598	0	0	0	0	0.637	0.327	0.500	0.992	0.999
AURKB	CCNB2	9606.ENSP00000313950	9606.ENSP00000288207	0	0	0	0	0.844	0.094	0.400	0.901	0.990
AURKB	MAD2L1	9606.ENSP00000313950	9606.ENSP00000296509	0	0	0	0	0.603	0.071	0.500	0.669	0.930
AURKB	MELK	9606.ENSP00000313950	9606.ENSP00000298048	0	0	0.095	0.735	0.805	0.045	0	0.489	0.902
AURKB	PCLAF	9606.ENSP00000313950	9606.ENSP00000300035	0	0	0	0	0.632	0	0	0.440	0.785
AURKB	PLK1	9606.ENSP00000313950	9606.ENSP00000300093	0	0	0	0.744	0.789	0.212	0.500	0.351	0.939
AURKB	TPX2	9606.ENSP00000313950	9606.ENSP00000300403	0	0	0	0	0.687	0.297	0	0.750	0.940
AURKB	CDT1	9606.ENSP00000313950	9606.ENSP00000301019	0	0	0	0	0.615	0	0	0.478	0.790
AURKB	BIRC5	9606.ENSP00000313950	9606.ENSP00000301633	0	0	0	0	0.764	0.944	0.800	0.996	0.999
AURKB	BUB1	9606.ENSP00000313950	9606.ENSP00000302530	0	0	0	0	0.827	0.089	0	0.984	0.997
AURKB	CDC25A	9606.ENSP00000313950	9606.ENSP00000303706	0	0	0	0	0.383	0.292	0	0.465	0.746
AURKB	CKAP2L	9606.ENSP00000313950	9606.ENSP00000305204	0	0	0	0	0.499	0	0	0.498	0.737
AURKB	MCM7	9606.ENSP00000313950	9606.ENSP00000307288	0	0	0	0	0.513	0	0	0.576	0.785
AURKB	RFC4	9606.ENSP00000313950	9606.ENSP00000376272	0	0	0	0	0.438	0	0	0.514	0.715
AURKB	CDKN3	9606.ENSP00000313950	9606.ENSP00000335357	0	0	0	0	0.572	0.135	0	0.313	0.724
AURKB	SPC24	9606.ENSP00000313950	9606.ENSP00000465075	0	0	0	0	0.384	0	0	0.579	0.729
AURKB	MCM10	9606.ENSP00000313950	9606.ENSP00000418268	0	0	0	0	0.585	0	0	0.376	0.730
AURKB	CKS2	9606.ENSP00000313950	9606.ENSP00000364976	0	0	0	0	0.392	0	0	0.587	0.738
AURKB	TYMS	9606.ENSP00000313950	9606.ENSP00000315644	0	0	0	0	0.623	0	0	0.333	0.738
AURKB	TACC3	9606.ENSP00000313950	9606.ENSP00000326550	0	0	0	0	0.447	0.125	0	0.507	0.740
AURKB	CBX3	9606.ENSP00000313950	9606.ENSP00000336687	0	0	0	0	0.101	0.336	0	0.615	0.750
AURKB	KIF18B	9606.ENSP00000313950	9606.ENSP00000465992	0	0	0	0	0.554	0.094	0	0.435	0.752
AURKB	CHEK1	9606.ENSP00000313950	9606.ENSP00000391090	0	0	0	0.624	0.475	0.075	0	0.534	0.754
AURKB	CDCA2	9606.ENSP00000313950	9606.ENSP00000328228	0	0	0	0	0.456	0	0	0.571	0.756
AURKB	HMMR	9606.ENSP00000313950	9606.ENSP00000377492	0	0	0	0	0.510	0	0	0.529	0.760
AURKB	TK1	9606.ENSP00000313950	9606.ENSP00000468425	0	0	0	0	0.503	0	0	0.550	0.767
AURKB	NEK2	9606.ENSP00000313950	9606.ENSP00000355966	0	0	0.120	0.688	0.585	0	0	0.455	0.783
AURKB	TTK	9606.ENSP00000313950	9606.ENSP00000358813	0	0	0	0.641	0.614	0.261	0	0.303	0.784
AURKB	SKA3	9606.ENSP00000313950	9606.ENSP00000319417	0	0	0	0	0.469	0.292	0	0.475	0.785
AURKB	RAD51	9606.ENSP00000313950	9606.ENSP00000493712	0	0	0	0	0.463	0.071	0	0.604	0.785
AURKB	CCNF	9606.ENSP00000313950	9606.ENSP00000380256	0	0	0	0	0.522	0.292	0	0.419	0.786
AURKB	BRCA2	9606.ENSP00000313950	9606.ENSP00000369497	0	0	0	0	0.184	0.314	0	0.655	0.790
AURKB	PBK	9606.ENSP00000313950	9606.ENSP00000428489	0	0	0	0	0.660	0.067	0	0.394	0.791
AURKB	NCAPD2	9606.ENSP00000313950	9606.ENSP00000325017	0	0	0	0	0.509	0.194	0	0.516	0.792
AURKB	VCP	9606.ENSP00000313950	9606.ENSP00000351777	0	0	0	0	0.063	0.314	0	0.709	0.797
AURKB	EXO1	9606.ENSP00000313950	9606.ENSP00000355506	0	0	0	0	0.554	0	0	0.564	0.797
AURKB	CENPI	9606.ENSP00000313950	9606.ENSP00000362018	0	0	0	0	0.371	0.070	0	0.692	0.804
AURKB	DSN1	9606.ENSP00000313950	9606.ENSP00000389810	0	0	0	0	0.191	0	0	0.797	0.829
AURKB	KIF14	9606.ENSP00000313950	9606.ENSP00000356319	0	0	0	0	0.461	0.292	0	0.596	0.832
AURKB	SGO2	9606.ENSP00000313950	9606.ENSP00000350447	0	0	0	0	0.239	0	0	0.798	0.839
AURKB	RRM2	9606.ENSP00000313950	9606.ENSP00000353770	0	0	0	0	0.621	0	0	0.596	0.840
AURKB	GTSE1	9606.ENSP00000313950	9606.ENSP00000415430	0	0	0	0	0.776	0	0	0.318	0.841
AURKB	CDC25C	9606.ENSP00000313950	9606.ENSP00000321656	0	0	0	0	0.664	0	0	0.551	0.843
AURKB	KIF15	9606.ENSP00000313950	9606.ENSP00000324020	0	0	0	0	0.625	0	0	0.636	0.858
AURKB	CEP55	9606.ENSP00000313950	9606.ENSP00000360540	0	0	0	0	0.604	0	0	0.672	0.864
AURKB	MKI67	9606.ENSP00000313950	9606.ENSP00000357643	0	0	0	0	0.699	0.292	0	0.416	0.865
AURKB	SMC4	9606.ENSP00000313950	9606.ENSP00000341382	0	0	0	0	0.460	0.075	0	0.755	0.867
AURKB	ECT2	9606.ENSP00000313950	9606.ENSP00000376457	0	0	0	0	0.336	0.314	0	0.753	0.878
AURKB	SPAG5	9606.ENSP00000313950	9606.ENSP00000323300	0	0	0	0	0.731	0.294	0	0.407	0.878
AURKB	HSP90AA1	9606.ENSP00000313950	9606.ENSP00000335153	0	0	0	0	0.066	0.688	0	0.622	0.880
AURKB	HSP90AB1	9606.ENSP00000313950	9606.ENSP00000360609	0	0	0	0	0.064	0.700	0	0.620	0.884
AURKB	FOXM1	9606.ENSP00000313950	9606.ENSP00000342307	0	0	0	0	0.694	0.051	0	0.648	0.889
AURKB	KIFC1	9606.ENSP00000313950	9606.ENSP00000393963	0	0	0	0	0.803	0	0	0.544	0.906
AURKB	KNL1	9606.ENSP00000313950	9606.ENSP00000335463	0	0	0	0	0.311	0.063	0	0.881	0.916
AURKB	MAPRE1	9606.ENSP00000313950	9606.ENSP00000364721	0	0	0	0	0.107	0.642	0	0.762	0.917
AURKB	CENPF	9606.ENSP00000313950	9606.ENSP00000355922	0	0	0	0	0.559	0	0	0.838	0.925
AURKB	CDC45	9606.ENSP00000313950	9606.ENSP00000405726	0	0	0	0	0.805	0	0	0.637	0.926
AURKB	HJURP	9606.ENSP00000313950	9606.ENSP00000414109	0	0	0	0	0.809	0	0	0.632	0.927
AURKB	ZWINT	9606.ENSP00000313950	9606.ENSP00000363055	0	0	0	0	0.435	0	0	0.877	0.927
AURKB	CDCA3	9606.ENSP00000313950	9606.ENSP00000442068	0	0	0	0	0.835	0	0	0.612	0.933
AURKB	KIF4A	9606.ENSP00000313950	9606.ENSP00000363524	0	0	0	0	0.773	0	0	0.756	0.942
AURKB	PTTG1	9606.ENSP00000313950	9606.ENSP00000377536	0	0	0	0	0.608	0	0.500	0.760	0.949
AURKB	UBE2C	9606.ENSP00000313950	9606.ENSP00000348838	0	0	0	0	0.766	0.053	0.400	0.704	0.955
AURKB	HASPIN	9606.ENSP00000313950	9606.ENSP00000325290	0	0	0	0	0.386	0.292	0	0.908	0.956
AURKB	RACGAP1	9606.ENSP00000313950	9606.ENSP00000404190	0	0	0	0	0.508	0.510	0	0.873	0.966
AURKB	TOP2A	9606.ENSP00000313950	9606.ENSP00000411532	0	0	0	0	0.831	0.314	0	0.761	0.970
AURKB	RCC2	9606.ENSP00000313950	9606.ENSP00000364585	0	0	0	0	0.164	0.292	0	0.959	0.973
AURKB	KIF20A	9606.ENSP00000313950	9606.ENSP00000378356	0	0	0	0	0.835	0.637	0	0.846	0.990
AURKB	CCNA2	9606.ENSP00000313950	9606.ENSP00000481380	0	0	0	0	0.960	0	0	0.807	0.991
AURKB	KIF2C	9606.ENSP00000313950	9606.ENSP00000361298	0	0	0	0	0.830	0.323	0	0.975	0.996
AURKB	CDK1	9606.ENSP00000313950	9606.ENSP00000378699	0	0	0.138	0.719	0.950	0.331	0.400	0.856	0.997
AURKB	CENPA	9606.ENSP00000313950	9606.ENSP00000336868	0	0	0	0	0.928	0.667	0	0.917	0.997
AURKB	CDC20	9606.ENSP00000313950	9606.ENSP00000361540	0	0	0	0	0.889	0.297	0.500	0.965	0.998
AURKB	INCENP	9606.ENSP00000313950	9606.ENSP00000378295	0	0	0	0	0.469	0.996	0.800	0.999	0.999
AURKB	CDCA8	9606.ENSP00000313950	9606.ENSP00000362146	0	0	0	0	0.779	0.897	0.800	0.998	0.999
BAK1	PPIF	9606.ENSP00000363591	9606.ENSP00000225174	0	0	0	0	0.078	0.045	0.720	0.262	0.794
BAK1	CYCS	9606.ENSP00000363591	9606.ENSP00000307786	0	0	0	0	0.084	0	0.900	0.751	0.975
BAK1	SLC25A5	9606.ENSP00000363591	9606.ENSP00000360671	0	0	0	0	0.049	0.070	0.720	0.070	0.738
BARD1	CBX7	9606.ENSP00000260947	9606.ENSP00000216133	0	0	0	0	0	0	0.720	0	0.720
BARD1	MSH2	9606.ENSP00000260947	9606.ENSP00000233146	0	0	0	0	0.139	0.315	0	0.695	0.805
BARD1	MSH6	9606.ENSP00000260947	9606.ENSP00000234420	0	0	0	0	0.148	0.526	0	0.829	0.925
BARD1	BRIP1	9606.ENSP00000260947	9606.ENSP00000259008	0	0	0	0	0.112	0.994	0.540	0.753	0.999
BARD1	TOPBP1	9606.ENSP00000260947	9606.ENSP00000260810	0	0	0	0	0.121	0.994	0.540	0.522	0.998
BARD1	GEN1	9606.ENSP00000260947	9606.ENSP00000370653	0	0	0	0	0.128	0.045	0.400	0.470	0.700
BARD1	CDC20	9606.ENSP00000260947	9606.ENSP00000361540	0	0	0	0	0.189	0.100	0.540	0.221	0.703
BARD1	RAD54L	9606.ENSP00000260947	9606.ENSP00000361043	0	0	0	0	0.199	0.099	0	0.623	0.704
BARD1	EME1	9606.ENSP00000260947	9606.ENSP00000376952	0	0	0	0	0.101	0.105	0.500	0.354	0.705
BARD1	BLM	9606.ENSP00000260947	9606.ENSP00000347232	0	0	0	0	0.187	0	0.500	0.363	0.718
BARD1	CBX3	9606.ENSP00000260947	9606.ENSP00000336687	0	0	0	0	0.083	0.644	0	0.262	0.738
BARD1	CSTF2	9606.ENSP00000260947	9606.ENSP00000387996	0	0	0	0	0.083	0.634	0	0.283	0.739
BARD1	CDK2	9606.ENSP00000260947	9606.ENSP00000266970	0	0	0	0	0.100	0.331	0.500	0.298	0.760
BARD1	DNA2	9606.ENSP00000260947	9606.ENSP00000351185	0	0	0	0	0.161	0.149	0.500	0.447	0.776
BARD1	FANCD2	9606.ENSP00000260947	9606.ENSP00000287647	0	0	0	0	0.177	0	0	0.747	0.783
BARD1	POLE	9606.ENSP00000260947	9606.ENSP00000322570	0	0	0	0	0.238	0	0.400	0.572	0.787
BARD1	CCNA2	9606.ENSP00000260947	9606.ENSP00000481380	0	0	0	0	0.229	0	0.500	0.539	0.806
BARD1	BUB1B	9606.ENSP00000260947	9606.ENSP00000287598	0	0	0	0	0.212	0.115	0.720	0.269	0.838
