#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AURKA	TOP2A	9606.ENSP00000216911	9606.ENSP00000411532	0	0	0	0	0.826	0.071	0	0.791	0.963
AURKA	DLGAP5	9606.ENSP00000216911	9606.ENSP00000247191	0	0	0	0	0.843	0.226	0	0.746	0.966
AURKA	PTTG1	9606.ENSP00000216911	9606.ENSP00000377536	0	0	0	0	0.680	0.329	0.500	0.730	0.967
AURKA	HMMR	9606.ENSP00000216911	9606.ENSP00000377492	0	0	0	0	0.794	0.292	0	0.811	0.970
AURKA	BUB1	9606.ENSP00000216911	9606.ENSP00000302530	0	0	0	0	0.836	0.089	0	0.822	0.971
AURKA	KIF11	9606.ENSP00000216911	9606.ENSP00000260731	0	0	0	0	0.812	0.272	0	0.816	0.972
AURKA	CKAP5	9606.ENSP00000216911	9606.ENSP00000432768	0	0	0	0	0.260	0.227	0	0.958	0.974
AURKA	KIF2C	9606.ENSP00000216911	9606.ENSP00000361298	0	0	0	0	0.799	0.323	0	0.833	0.975
AURKA	CCNB1	9606.ENSP00000216911	9606.ENSP00000256442	0	0	0	0	0.863	0.094	0	0.845	0.979
AURKA	UBE2C	9606.ENSP00000216911	9606.ENSP00000348838	0	0	0	0	0.835	0.300	0.400	0.828	0.986
AURKA	CCNB2	9606.ENSP00000216911	9606.ENSP00000288207	0	0	0	0	0.860	0.637	0	0.799	0.988
AURKA	CDC20	9606.ENSP00000216911	9606.ENSP00000361540	0	0	0	0	0.902	0.513	0.500	0.817	0.995
AURKA	PLK1	9606.ENSP00000216911	9606.ENSP00000300093	0	0	0	0.741	0.902	0.690	0.500	0.840	0.997
AURKA	TACC3	9606.ENSP00000216911	9606.ENSP00000326550	0	0	0	0	0.487	0.953	0	0.938	0.998
AURKA	TPX2	9606.ENSP00000216911	9606.ENSP00000300403	0	0	0	0	0.846	0.988	0.900	0.995	0.999
AURKB	TRIP13	9606.ENSP00000313950	9606.ENSP00000166345	0	0	0	0	0.562	0.308	0	0.357	0.788
AURKB	CDC6	9606.ENSP00000313950	9606.ENSP00000209728	0	0	0	0	0.477	0.075	0	0.724	0.855
AURKB	MCM5	9606.ENSP00000313950	9606.ENSP00000216122	0	0	0	0	0.547	0	0	0.369	0.702
AURKB	MYBL2	9606.ENSP00000313950	9606.ENSP00000217026	0	0	0	0	0.523	0.051	0	0.400	0.704
AURKB	NCAPH	9606.ENSP00000313950	9606.ENSP00000240423	0	0	0	0	0.573	0.443	0	0.650	0.909
AURKB	DLGAP5	9606.ENSP00000313950	9606.ENSP00000247191	0	0	0	0	0.737	0	0	0.818	0.950
AURKB	PIMREG	9606.ENSP00000313950	9606.ENSP00000250056	0	0	0	0	0.652	0	0	0.276	0.737
AURKB	NCAPG	9606.ENSP00000313950	9606.ENSP00000251496	0	0	0	0	0.711	0.075	0	0.700	0.913
AURKB	CCNB1	9606.ENSP00000313950	9606.ENSP00000256442	0	0	0	0	0.587	0.094	0.400	0.851	0.962
AURKB	TROAP	9606.ENSP00000313950	9606.ENSP00000257909	0	0	0	0	0.801	0	0	0.212	0.836
AURKB	ESPL1	9606.ENSP00000313950	9606.ENSP00000257934	0	0	0	0	0.608	0	0.500	0.932	0.985
AURKB	KIF23	9606.ENSP00000313950	9606.ENSP00000260363	0	0	0	0	0.686	0.328	0	0.833	0.961
AURKB	KIF11	9606.ENSP00000313950	9606.ENSP00000260731	0	0	0	0	0.768	0.272	0	0.804	0.964
AURKB	NDC80	9606.ENSP00000313950	9606.ENSP00000261597	0	0	0	0	0.746	0.474	0	0.856	0.979
AURKB	MCM4	9606.ENSP00000313950	9606.ENSP00000262105	0	0	0	0	0.590	0	0	0.351	0.722
AURKB	KIF18A	9606.ENSP00000313950	9606.ENSP00000263181	0	0	0	0	0.408	0.094	0	0.681	0.814
AURKB	UBE2S	9606.ENSP00000313950	9606.ENSP00000264552	0	0	0	0	0.214	0.053	0.500	0.334	0.719
AURKB	MCM2	9606.ENSP00000313950	9606.ENSP00000265056	0	0	0	0	0.601	0	0	0.285	0.702
AURKB	CENPE	9606.ENSP00000313950	9606.ENSP00000265148	0	0	0	0	0.534	0.100	0	0.946	0.975
AURKB	PLK4	9606.ENSP00000313950	9606.ENSP00000270861	0	0	0	0.826	0.599	0.186	0	0.228	0.726
AURKB	CENPU	9606.ENSP00000313950	9606.ENSP00000281453	0	0	0	0	0.361	0	0	0.633	0.755
AURKB	SKA1	9606.ENSP00000313950	9606.ENSP00000285116	0	0	0	0	0.532	0.292	0	0.675	0.883
AURKB	BUB1B	9606.ENSP00000313950	9606.ENSP00000287598	0	0	0	0	0.637	0.327	0.500	0.992	0.999
AURKB	CCNB2	9606.ENSP00000313950	9606.ENSP00000288207	0	0	0	0	0.844	0.094	0.400	0.901	0.990
AURKB	MAD2L1	9606.ENSP00000313950	9606.ENSP00000296509	0	0	0	0	0.603	0.071	0.500	0.669	0.930
AURKB	RAD21	9606.ENSP00000313950	9606.ENSP00000297338	0	0	0	0	0.108	0.071	0	0.840	0.856
AURKB	MELK	9606.ENSP00000313950	9606.ENSP00000298048	0	0	0.095	0.735	0.805	0.045	0	0.489	0.902
AURKB	PCLAF	9606.ENSP00000313950	9606.ENSP00000300035	0	0	0	0	0.632	0	0	0.440	0.785
AURKB	PLK1	9606.ENSP00000313950	9606.ENSP00000300093	0	0	0	0.744	0.789	0.212	0.500	0.351	0.939
AURKB	TPX2	9606.ENSP00000313950	9606.ENSP00000300403	0	0	0	0	0.687	0.297	0	0.750	0.940
AURKB	BUB1	9606.ENSP00000313950	9606.ENSP00000302530	0	0	0	0	0.827	0.089	0	0.984	0.997
AURKB	MCM7	9606.ENSP00000313950	9606.ENSP00000307288	0	0	0	0	0.513	0	0	0.576	0.785
AURKB	RFC4	9606.ENSP00000313950	9606.ENSP00000376272	0	0	0	0	0.438	0	0	0.514	0.715
AURKB	POLD1	9606.ENSP00000313950	9606.ENSP00000472445	0	0	0	0	0.685	0	0	0.158	0.724
AURKB	CDKN3	9606.ENSP00000313950	9606.ENSP00000335357	0	0	0	0	0.572	0.135	0	0.313	0.724
AURKB	MCM10	9606.ENSP00000313950	9606.ENSP00000418268	0	0	0	0	0.585	0	0	0.376	0.730
AURKB	CKS2	9606.ENSP00000313950	9606.ENSP00000364976	0	0	0	0	0.392	0	0	0.587	0.738
AURKB	TYMS	9606.ENSP00000313950	9606.ENSP00000315644	0	0	0	0	0.623	0	0	0.333	0.738
AURKB	TACC3	9606.ENSP00000313950	9606.ENSP00000326550	0	0	0	0	0.447	0.125	0	0.507	0.740
AURKB	KIF18B	9606.ENSP00000313950	9606.ENSP00000465992	0	0	0	0	0.554	0.094	0	0.435	0.752
AURKB	CHEK1	9606.ENSP00000313950	9606.ENSP00000391090	0	0	0	0.624	0.475	0.075	0	0.534	0.754
AURKB	HMMR	9606.ENSP00000313950	9606.ENSP00000377492	0	0	0	0	0.510	0	0	0.529	0.760
AURKB	MYC	9606.ENSP00000313950	9606.ENSP00000478887	0	0	0	0	0.112	0.128	0	0.716	0.761
AURKB	TK1	9606.ENSP00000313950	9606.ENSP00000468425	0	0	0	0	0.503	0	0	0.550	0.767
AURKB	NEK2	9606.ENSP00000313950	9606.ENSP00000355966	0	0	0.120	0.688	0.585	0	0	0.455	0.783
AURKB	TTK	9606.ENSP00000313950	9606.ENSP00000358813	0	0	0	0.641	0.614	0.261	0	0.303	0.784
AURKB	RAD51	9606.ENSP00000313950	9606.ENSP00000493712	0	0	0	0	0.463	0.071	0	0.604	0.785
AURKB	PBK	9606.ENSP00000313950	9606.ENSP00000428489	0	0	0	0	0.660	0.067	0	0.394	0.791
AURKB	NCAPD2	9606.ENSP00000313950	9606.ENSP00000325017	0	0	0	0	0.509	0.194	0	0.516	0.792
AURKB	EXO1	9606.ENSP00000313950	9606.ENSP00000355506	0	0	0	0	0.554	0	0	0.564	0.797
AURKB	CENPI	9606.ENSP00000313950	9606.ENSP00000362018	0	0	0	0	0.371	0.070	0	0.692	0.804
AURKB	KIF14	9606.ENSP00000313950	9606.ENSP00000356319	0	0	0	0	0.461	0.292	0	0.596	0.832
AURKB	RRM2	9606.ENSP00000313950	9606.ENSP00000353770	0	0	0	0	0.621	0	0	0.596	0.840
AURKB	CDC25C	9606.ENSP00000313950	9606.ENSP00000321656	0	0	0	0	0.664	0	0	0.551	0.843
AURKB	PRC1	9606.ENSP00000313950	9606.ENSP00000377793	0	0	0	0	0.576	0.317	0	0.523	0.850
AURKB	KIF15	9606.ENSP00000313950	9606.ENSP00000324020	0	0	0	0	0.625	0	0	0.636	0.858
AURKB	CEP55	9606.ENSP00000313950	9606.ENSP00000360540	0	0	0	0	0.604	0	0	0.672	0.864
AURKB	MKI67	9606.ENSP00000313950	9606.ENSP00000357643	0	0	0	0	0.699	0.292	0	0.416	0.865
AURKB	SMC4	9606.ENSP00000313950	9606.ENSP00000341382	0	0	0	0	0.460	0.075	0	0.755	0.867
AURKB	ECT2	9606.ENSP00000313950	9606.ENSP00000376457	0	0	0	0	0.336	0.314	0	0.753	0.878
AURKB	SPAG5	9606.ENSP00000313950	9606.ENSP00000323300	0	0	0	0	0.731	0.294	0	0.407	0.878
AURKB	FOXM1	9606.ENSP00000313950	9606.ENSP00000342307	0	0	0	0	0.694	0.051	0	0.648	0.889
AURKB	KIFC1	9606.ENSP00000313950	9606.ENSP00000393963	0	0	0	0	0.803	0	0	0.544	0.906
AURKB	NUSAP1	9606.ENSP00000313950	9606.ENSP00000499238	0	0	0	0	0.817	0	0	0.525	0.909
AURKB	CENPF	9606.ENSP00000313950	9606.ENSP00000355922	0	0	0	0	0.559	0	0	0.838	0.925
AURKB	CDC45	9606.ENSP00000313950	9606.ENSP00000405726	0	0	0	0	0.805	0	0	0.637	0.926
AURKB	HJURP	9606.ENSP00000313950	9606.ENSP00000414109	0	0	0	0	0.809	0	0	0.632	0.927
AURKB	ZWINT	9606.ENSP00000313950	9606.ENSP00000363055	0	0	0	0	0.435	0	0	0.877	0.927
AURKB	CDCA3	9606.ENSP00000313950	9606.ENSP00000442068	0	0	0	0	0.835	0	0	0.612	0.933
AURKB	KIF4A	9606.ENSP00000313950	9606.ENSP00000363524	0	0	0	0	0.773	0	0	0.756	0.942
AURKB	PTTG1	9606.ENSP00000313950	9606.ENSP00000377536	0	0	0	0	0.608	0	0.500	0.760	0.949
AURKB	UBE2C	9606.ENSP00000313950	9606.ENSP00000348838	0	0	0	0	0.766	0.053	0.400	0.704	0.955
AURKB	RACGAP1	9606.ENSP00000313950	9606.ENSP00000404190	0	0	0	0	0.508	0.510	0	0.873	0.966
AURKB	TOP2A	9606.ENSP00000313950	9606.ENSP00000411532	0	0	0	0	0.831	0.314	0	0.761	0.970
AURKB	KIF20A	9606.ENSP00000313950	9606.ENSP00000378356	0	0	0	0	0.835	0.637	0	0.846	0.990
AURKB	CCNA2	9606.ENSP00000313950	9606.ENSP00000481380	0	0	0	0	0.960	0	0	0.807	0.991
AURKB	KIF2C	9606.ENSP00000313950	9606.ENSP00000361298	0	0	0	0	0.830	0.323	0	0.975	0.996
AURKB	CDK1	9606.ENSP00000313950	9606.ENSP00000378699	0	0	0.138	0.719	0.950	0.331	0.400	0.856	0.997
AURKB	CDC20	9606.ENSP00000313950	9606.ENSP00000361540	0	0	0	0	0.889	0.297	0.500	0.965	0.998
AURKB	CDCA8	9606.ENSP00000313950	9606.ENSP00000362146	0	0	0	0	0.779	0.897	0.800	0.998	0.999
BATF	STAT6	9606.ENSP00000286639	9606.ENSP00000300134	0	0	0	0	0.084	0	0.500	0.480	0.741
BATF	MYC	9606.ENSP00000286639	9606.ENSP00000478887	0	0	0	0	0.099	0	0.400	0.592	0.760
BMS1	ESF1	9606.ENSP00000363642	9606.ENSP00000202816	0	0	0	0	0.892	0	0	0.220	0.912
BMS1	RBM28	9606.ENSP00000363642	9606.ENSP00000223073	0	0	0	0	0.970	0	0.400	0.304	0.986
BMS1	BYSL	9606.ENSP00000363642	9606.ENSP00000230340	0	0	0	0	0.869	0.991	0	0.800	0.999
BMS1	DDX18	9606.ENSP00000363642	9606.ENSP00000263239	0	0	0	0	0.838	0.954	0	0.614	0.996
BMS1	RRS1	9606.ENSP00000363642	9606.ENSP00000322396	0	0	0	0	0.831	0.601	0	0.173	0.939
BMS1	BRIX1	9606.ENSP00000363642	9606.ENSP00000338862	0	0	0	0	0.739	0.256	0	0.563	0.908
BMS1	RRP1B	9606.ENSP00000363642	9606.ENSP00000339145	0	0	0	0	0.660	0.292	0	0.137	0.774
BMS1	GTPBP4	9606.ENSP00000363642	9606.ENSP00000354040	0	0	0	0	0.884	0	0	0.531	0.943
BMS1	GNL3L	9606.ENSP00000363642	9606.ENSP00000354091	0	0	0	0	0.797	0	0	0.124	0.814
BMS1	NOC3L	9606.ENSP00000363642	9606.ENSP00000360412	0	0	0	0	0.860	0	0	0.125	0.873
BMS1	EXOSC2	9606.ENSP00000363642	9606.ENSP00000361433	0	0	0	0	0.313	0.639	0.400	0	0.838
BMS1	UTP11	9606.ENSP00000363642	9606.ENSP00000362105	0	0	0	0	0.463	0.991	0	0.505	0.997
BMS1	GNL2	9606.ENSP00000363642	9606.ENSP00000362153	0	0	0	0	0.959	0	0	0.518	0.979
BMS1	NOP2	9606.ENSP00000363642	9606.ENSP00000371858	0	0	0	0	0.806	0.307	0	0.064	0.863
BMS1	EMG1	9606.ENSP00000363642	9606.ENSP00000470560	0	0	0	0	0.238	0.991	0	0.625	0.997
BMS1	WDR43	9606.ENSP00000363642	9606.ENSP00000384302	0	0	0	0	0.828	0.991	0.500	0.585	0.999
BNIP3	RHEB	9606.ENSP00000357625	9606.ENSP00000262187	0	0	0	0	0.067	0.329	0.900	0.980	0.998
BNIP3	GABARAP	9606.ENSP00000357625	9606.ENSP00000306866	0	0	0	0	0.069	0	0.900	0.993	0.999
BRIX1	ESF1	9606.ENSP00000338862	9606.ENSP00000202816	0	0	0	0	0.851	0	0	0	0.851
BRIX1	RBM28	9606.ENSP00000338862	9606.ENSP00000223073	0	0	0	0	0.842	0.579	0	0.287	0.948
BRIX1	BYSL	9606.ENSP00000338862	9606.ENSP00000230340	0	0	0	0	0.920	0.114	0	0.316	0.947
BRIX1	EIF2S1	9606.ENSP00000338862	9606.ENSP00000256383	0	0	0	0	0.784	0	0	0.063	0.789
BRIX1	DDX18	9606.ENSP00000338862	9606.ENSP00000263239	0	0	0	0	0.833	0.952	0	0.661	0.997
BRIX1	MRPL3	9606.ENSP00000338862	9606.ENSP00000264995	0	0	0	0	0.316	0.609	0	0.348	0.810
BRIX1	RRS1	9606.ENSP00000338862	9606.ENSP00000322396	0	0	0	0	0.922	0.497	0	0.478	0.977
BRIX1	DDX21	9606.ENSP00000338862	9606.ENSP00000346120	0	0	0	0	0.444	0.394	0	0.204	0.709
BRIX1	PUS7	9606.ENSP00000338862	9606.ENSP00000417402	0	0	0	0	0.662	0	0	0.184	0.713
BRIX1	NOLC1	9606.ENSP00000338862	9606.ENSP00000385410	0	0	0	0	0.723	0.176	0	0.300	0.826
BRIX1	EMG1	9606.ENSP00000338862	9606.ENSP00000470560	0	0	0	0	0.789	0	0	0.316	0.850
BRIX1	WDR43	9606.ENSP00000338862	9606.ENSP00000384302	0	0	0	0	0.868	0	0	0.179	0.887
BRIX1	TFB2M	9606.ENSP00000338862	9606.ENSP00000355471	0	0	0	0	0.867	0	0	0.266	0.898
BRIX1	PAK1IP1	9606.ENSP00000338862	9606.ENSP00000368887	0	0	0	0	0.864	0.095	0	0.240	0.898
BRIX1	UTP11	9606.ENSP00000338862	9606.ENSP00000362105	0	0	0	0	0.902	0	0	0.329	0.931
BRIX1	GNL2	9606.ENSP00000338862	9606.ENSP00000362153	0	0	0	0	0.855	0.447	0	0.347	0.943
BRIX1	GNL3L	9606.ENSP00000338862	9606.ENSP00000354091	0	0	0	0	0.813	0.807	0	0.154	0.966
BRIX1	RRP15	9606.ENSP00000338862	9606.ENSP00000355899	0	0	0	0	0.898	0.776	0	0.359	0.984
BRIX1	RRP1B	9606.ENSP00000338862	9606.ENSP00000339145	0	0	0	0	0.794	0.882	0	0.497	0.986
BRIX1	NOP2	9606.ENSP00000338862	9606.ENSP00000371858	0	0	0	0	0.831	0.897	0	0.286	0.986
BRIX1	NOC3L	9606.ENSP00000338862	9606.ENSP00000360412	0	0	0	0	0.866	0.963	0	0.460	0.997
BRIX1	GTPBP4	9606.ENSP00000338862	9606.ENSP00000354040	0	0	0	0	0.958	0.955	0	0.380	0.998
BTG2	PRMT1	9606.ENSP00000290551	9606.ENSP00000406162	0	0	0	0	0.042	0.628	0	0.981	0.992
BUB1	TRIP13	9606.ENSP00000302530	9606.ENSP00000166345	0	0	0	0	0.576	0	0	0.378	0.725
BUB1	CDC6	9606.ENSP00000302530	9606.ENSP00000209728	0	0	0	0	0.619	0	0	0.597	0.840
BUB1	MCM5	9606.ENSP00000302530	9606.ENSP00000216122	0	0	0	0	0.325	0.065	0	0.586	0.716
BUB1	MYBL2	9606.ENSP00000302530	9606.ENSP00000217026	0	0	0	0	0.494	0.091	0	0.446	0.723
BUB1	OIP5	9606.ENSP00000302530	9606.ENSP00000220514	0	0	0	0	0.778	0	0	0.530	0.891
BUB1	RAD51AP1	9606.ENSP00000302530	9606.ENSP00000228843	0	0	0.241	0	0.512	0	0	0.315	0.724
BUB1	NCAPH	9606.ENSP00000302530	9606.ENSP00000240423	0	0	0	0	0.838	0	0	0.606	0.933
BUB1	DLGAP5	9606.ENSP00000302530	9606.ENSP00000247191	0	0	0	0	0.949	0	0	0.751	0.986
BUB1	E2F8	9606.ENSP00000302530	9606.ENSP00000250024	0	0	0	0	0.580	0	0	0.360	0.720
BUB1	PIMREG	9606.ENSP00000302530	9606.ENSP00000250056	0	0	0	0	0.504	0	0	0.595	0.790
BUB1	NCAPG	9606.ENSP00000302530	9606.ENSP00000251496	0	0	0	0	0.908	0	0	0.756	0.976
BUB1	CCNB1	9606.ENSP00000302530	9606.ENSP00000256442	0	0	0	0	0.846	0.279	0.400	0.900	0.992
BUB1	TROAP	9606.ENSP00000302530	9606.ENSP00000257909	0	0	0.213	0	0.623	0	0	0.159	0.729
BUB1	ESPL1	9606.ENSP00000302530	9606.ENSP00000257934	0	0	0	0	0.775	0	0.500	0.919	0.990
BUB1	KIF23	9606.ENSP00000302530	9606.ENSP00000260363	0	0	0	0	0.855	0.068	0	0.715	0.958
BUB1	KIF11	9606.ENSP00000302530	9606.ENSP00000260731	0	0	0	0	0.912	0.310	0	0.774	0.985
BUB1	NDC80	9606.ENSP00000302530	9606.ENSP00000261597	0	0	0	0	0.932	0.838	0	0.853	0.998
BUB1	MCM4	9606.ENSP00000302530	9606.ENSP00000262105	0	0	0	0	0.521	0	0	0.502	0.751
BUB1	KIF18A	9606.ENSP00000302530	9606.ENSP00000263181	0	0	0	0	0.727	0.071	0	0.513	0.865
BUB1	CENPE	9606.ENSP00000302530	9606.ENSP00000265148	0	0	0	0	0.839	0.259	0	0.934	0.991
BUB1	PLK4	9606.ENSP00000302530	9606.ENSP00000270861	0	0	0	0	0.790	0.151	0	0.620	0.926
BUB1	CENPU	9606.ENSP00000302530	9606.ENSP00000281453	0	0	0	0	0.552	0	0	0.483	0.758
BUB1	SPC25	9606.ENSP00000302530	9606.ENSP00000282074	0	0	0	0	0.814	0.781	0	0.271	0.967
BUB1	SKA1	9606.ENSP00000302530	9606.ENSP00000285116	0	0	0	0	0.602	0	0	0.566	0.820
BUB1	BUB1B	9606.ENSP00000302530	9606.ENSP00000287598	0	0	0	0.584	0.920	0.919	0.500	0.989	0.999
BUB1	CCNB2	9606.ENSP00000302530	9606.ENSP00000288207	0	0	0	0	0.892	0.279	0.400	0.970	0.998
BUB1	MAD2L1	9606.ENSP00000302530	9606.ENSP00000296509	0	0	0	0	0.841	0.875	0.900	0.940	0.999
BUB1	RAD21	9606.ENSP00000302530	9606.ENSP00000297338	0	0	0	0	0.130	0.071	0	0.808	0.832
BUB1	MELK	9606.ENSP00000302530	9606.ENSP00000298048	0	0	0	0	0.936	0.046	0	0.758	0.984
BUB1	PCLAF	9606.ENSP00000302530	9606.ENSP00000300035	0	0	0	0	0.770	0	0	0.296	0.831
BUB1	PLK1	9606.ENSP00000302530	9606.ENSP00000300093	0	0	0	0	0.587	0.390	0.800	0.936	0.996
BUB1	TPX2	9606.ENSP00000302530	9606.ENSP00000300403	0	0	0	0	0.847	0	0	0.740	0.958
BUB1	MCM3	9606.ENSP00000302530	9606.ENSP00000480987	0	0	0	0	0.450	0	0	0.477	0.700
BUB1	NCAPG2	9606.ENSP00000302530	9606.ENSP00000387007	0	0	0	0	0.604	0	0	0.281	0.703
BUB1	TK1	9606.ENSP00000302530	9606.ENSP00000468425	0	0	0	0	0.421	0	0	0.515	0.707
BUB1	ERCC6L	9606.ENSP00000302530	9606.ENSP00000334675	0	0	0	0	0.506	0.092	0	0.409	0.712
BUB1	CKS1B	9606.ENSP00000302530	9606.ENSP00000311083	0	0	0	0	0.405	0	0	0.544	0.717
BUB1	RAD54L	9606.ENSP00000302530	9606.ENSP00000361043	0	0	0	0	0.528	0.092	0	0.417	0.728
BUB1	SHCBP1	9606.ENSP00000302530	9606.ENSP00000306473	0	0	0	0	0.703	0	0	0.150	0.737
BUB1	PRC1	9606.ENSP00000302530	9606.ENSP00000377793	0	0	0	0	0.636	0	0	0.360	0.757
BUB1	CENPN	9606.ENSP00000302530	9606.ENSP00000377007	0	0	0	0	0.587	0	0	0.443	0.760
BUB1	CKAP5	9606.ENSP00000302530	9606.ENSP00000432768	0	0	0	0	0.220	0.188	0	0.660	0.766
BUB1	SMC4	9606.ENSP00000302530	9606.ENSP00000341382	0	0	0	0	0.516	0.087	0	0.558	0.788
BUB1	KIF18B	9606.ENSP00000302530	9606.ENSP00000465992	0	0	0	0	0.613	0.071	0	0.465	0.791
BUB1	MCM7	9606.ENSP00000302530	9606.ENSP00000307288	0	0	0	0	0.490	0	0	0.618	0.796
BUB1	CKS2	9606.ENSP00000302530	9606.ENSP00000364976	0	0	0	0	0.493	0	0	0.631	0.805
BUB1	CDC7	9606.ENSP00000302530	9606.ENSP00000393139	0	0	0	0	0.352	0.094	0	0.702	0.809
BUB1	DTL	9606.ENSP00000302530	9606.ENSP00000355958	0	0	0	0	0.794	0	0	0.119	0.811
BUB1	TACC3	9606.ENSP00000302530	9606.ENSP00000326550	0	0	0	0	0.528	0.136	0	0.573	0.811
BUB1	KIF14	9606.ENSP00000302530	9606.ENSP00000356319	0	0	0	0	0.652	0.067	0	0.481	0.817
BUB1	FOXM1	9606.ENSP00000302530	9606.ENSP00000342307	0	0	0	0	0.638	0.116	0	0.496	0.825
BUB1	RRM2	9606.ENSP00000302530	9606.ENSP00000353770	0	0	0	0	0.662	0	0	0.505	0.825
BUB1	KNTC1	9606.ENSP00000302530	9606.ENSP00000328236	0	0	0	0	0.627	0	0	0.554	0.826
BUB1	RAD51	9606.ENSP00000302530	9606.ENSP00000493712	0	0	0	0	0.653	0.071	0	0.519	0.832
BUB1	RFC4	9606.ENSP00000302530	9606.ENSP00000376272	0	0	0	0	0.480	0.065	0	0.700	0.842
BUB1	RACGAP1	9606.ENSP00000302530	9606.ENSP00000404190	0	0	0	0	0.725	0	0	0.452	0.843
BUB1	CDKN3	9606.ENSP00000302530	9606.ENSP00000335357	0	0	0	0	0.797	0.045	0	0.269	0.846
BUB1	TYMS	9606.ENSP00000302530	9606.ENSP00000315644	0	0	0	0	0.768	0	0	0.365	0.846
BUB1	CENPI	9606.ENSP00000302530	9606.ENSP00000362018	0	0	0	0	0.450	0.099	0	0.728	0.854
BUB1	CDCA3	9606.ENSP00000302530	9606.ENSP00000442068	0	0	0	0	0.795	0	0	0.393	0.870
BUB1	ZWILCH	9606.ENSP00000302530	9606.ENSP00000311429	0	0	0	0	0.496	0.099	0	0.754	0.879
BUB1	CKAP2	9606.ENSP00000302530	9606.ENSP00000367276	0	0	0	0	0.746	0	0	0.544	0.879
BUB1	HMMR	9606.ENSP00000302530	9606.ENSP00000377492	0	0	0	0	0.807	0.115	0	0.508	0.909
BUB1	KIFC1	9606.ENSP00000302530	9606.ENSP00000393963	0	0	0	0	0.746	0.136	0	0.649	0.916
BUB1	CDC25C	9606.ENSP00000302530	9606.ENSP00000321656	0	0	0	0	0.784	0	0	0.651	0.921
BUB1	KIF15	9606.ENSP00000302530	9606.ENSP00000324020	0	0	0	0	0.860	0	0	0.475	0.923
BUB1	CEP55	9606.ENSP00000302530	9606.ENSP00000360540	0	0	0	0	0.847	0	0	0.548	0.928
BUB1	HJURP	9606.ENSP00000302530	9606.ENSP00000414109	0	0	0	0	0.826	0	0	0.605	0.928
BUB1	EXO1	9606.ENSP00000302530	9606.ENSP00000355506	0	0	0	0	0.828	0.073	0	0.594	0.929
BUB1	CDC45	9606.ENSP00000302530	9606.ENSP00000405726	0	0	0	0	0.814	0.065	0	0.633	0.930
BUB1	NEK2	9606.ENSP00000302530	9606.ENSP00000355966	0	0	0	0	0.819	0	0	0.639	0.932
BUB1	SPAG5	9606.ENSP00000302530	9606.ENSP00000323300	0	0	0	0	0.886	0.115	0	0.406	0.934
BUB1	PBK	9606.ENSP00000302530	9606.ENSP00000428489	0	0	0	0	0.869	0.062	0	0.516	0.935
BUB1	NUSAP1	9606.ENSP00000302530	9606.ENSP00000499238	0	0	0	0	0.858	0	0	0.575	0.937
BUB1	CHEK1	9606.ENSP00000302530	9606.ENSP00000391090	0	0	0	0	0.794	0.053	0	0.748	0.946
BUB1	ECT2	9606.ENSP00000302530	9606.ENSP00000376457	0	0	0	0	0.904	0	0	0.472	0.947
BUB1	KIF4A	9606.ENSP00000302530	9606.ENSP00000363524	0	0	0	0	0.823	0.081	0	0.733	0.952
BUB1	UBE2C	9606.ENSP00000302530	9606.ENSP00000348838	0	0	0	0	0.887	0	0	0.607	0.954
BUB1	PTTG1	9606.ENSP00000302530	9606.ENSP00000377536	0	0	0	0	0.744	0	0	0.833	0.955
BUB1	KIF20A	9606.ENSP00000302530	9606.ENSP00000378356	0	0	0	0	0.863	0.314	0	0.601	0.959
BUB1	MKI67	9606.ENSP00000302530	9606.ENSP00000357643	0	0	0	0	0.899	0	0	0.653	0.963
BUB1	CDCA8	9606.ENSP00000302530	9606.ENSP00000362146	0	0	0	0	0.847	0	0	0.818	0.971
BUB1	CCNA2	9606.ENSP00000302530	9606.ENSP00000481380	0	0	0	0	0.879	0	0	0.851	0.981
BUB1	TOP2A	9606.ENSP00000302530	9606.ENSP00000411532	0	0	0	0	0.918	0	0	0.790	0.982
BUB1	CENPF	9606.ENSP00000302530	9606.ENSP00000355922	0	0	0	0	0.871	0	0	0.903	0.987
BUB1	ZWINT	9606.ENSP00000302530	9606.ENSP00000363055	0	0	0	0	0.640	0.786	0	0.895	0.991
BUB1	KIF2C	9606.ENSP00000302530	9606.ENSP00000361298	0	0	0	0	0.862	0.069	0	0.963	0.994
BUB1	CDK1	9606.ENSP00000302530	9606.ENSP00000378699	0	0	0	0	0.890	0.354	0.400	0.964	0.998
BUB1	TTK	9606.ENSP00000302530	9606.ENSP00000358813	0	0	0	0	0.989	0.292	0	0.945	0.999
BUB1	CDC20	9606.ENSP00000302530	9606.ENSP00000361540	0	0	0	0	0.907	0.996	0.800	0.993	0.999
BUB1B	TRIP13	9606.ENSP00000287598	9606.ENSP00000166345	0	0	0	0	0.683	0.510	0	0.576	0.928
BUB1B	CDC6	9606.ENSP00000287598	9606.ENSP00000209728	0	0	0	0	0.565	0	0	0.566	0.803
BUB1B	CBX7	9606.ENSP00000287598	9606.ENSP00000216133	0	0	0	0	0	0	0.720	0.098	0.736
